id,gender,education_level,marital_status,income_category,card_category,util_band,customer_age,dependent_count,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,avg_trans_amt,trans_per_month,contact_rate_12m,inactive_3plus_12m,churn
788240358,F,Graduate,Married,Unknown,Silver,very_low,40,5,24,2,1,2,33441.0,686,32755.0,0.761,8452,83,0.509,0.021,101.8313253012048,6.916666666666667,0.1666666666666666,0,0
803347908,F,Graduate,Single,Less than $40K,Gold,very_low,34,1,28,4,3,2,15987.0,0,15987.0,1.494,2327,65,0.806,0.0,35.8,5.416666666666667,0.1666666666666666,1,0
710147958,M,High School,Married,$40K - $60K,Silver,very_low,47,3,36,3,2,2,16138.0,1249,14889.0,1.01,1198,33,0.833,0.077,36.303030303030305,2.75,0.1666666666666666,0,0
789358908,F,College,Married,Less than $40K,Blue,very_low,53,3,43,3,2,2,3573.0,0,3573.0,0.842,2562,36,0.44,0.0,71.16666666666667,3.0,0.1666666666666666,0,1
712569408,F,Doctorate,Single,$40K - $60K,Blue,medium,56,4,44,4,2,3,3455.0,1385,2070.0,0.773,4925,82,0.745,0.401,60.0609756097561,6.833333333333333,0.25,0,0
822952158,F,Graduate,Married,Less than $40K,Blue,very_low,53,2,49,4,2,4,1520.0,0,1520.0,0.566,4256,73,0.622,0.0,58.3013698630137,6.083333333333333,0.3333333333333333,0,0
779509983,M,Post-Graduate,Single,$120K +,Blue,very_low,53,2,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,48.666666666666664,1.75,0.1666666666666666,0,0
770220558,M,Unknown,Single,$60K - $80K,Blue,very_low,57,3,51,1,6,1,5859.0,0,5859.0,0.914,8004,82,0.708,0.0,97.60975609756098,6.833333333333333,0.0833333333333333,1,1
721067658,M,Graduate,Married,$60K - $80K,Silver,very_low,40,4,36,6,1,3,27436.0,642,26794.0,0.705,4051,81,0.761,0.023,50.01234567901235,6.75,0.25,0,0
812627208,F,College,Single,Less than $40K,Blue,medium,60,0,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,37.15151515151515,2.75,0.25,0,0
720507108,F,College,Married,Less than $40K,Blue,very_low,42,3,28,3,3,2,1601.0,0,1601.0,0.63,2339,41,0.414,0.0,57.04878048780488,3.4166666666666665,0.1666666666666666,1,1
709999308,M,Uneducated,Married,$80K - $120K,Blue,very_low,51,3,40,3,2,2,3150.0,0,3150.0,0.75,3477,78,0.857,0.0,44.57692307692308,6.5,0.1666666666666666,0,0
709071408,F,Graduate,Single,$40K - $60K,Blue,high,56,5,37,4,2,1,2607.0,1702,905.0,0.802,4949,74,0.762,0.653,66.87837837837837,6.166666666666667,0.0833333333333333,0,0
711559008,F,Post-Graduate,Single,$40K - $60K,Blue,low,40,4,28,2,1,2,11642.0,1501,10141.0,0.935,9137,92,0.586,0.129,99.31521739130434,7.666666666666667,0.1666666666666666,0,0
823615983,M,Uneducated,Single,$40K - $60K,Blue,high,54,2,50,2,1,3,3682.0,2517,1165.0,0.379,1642,35,0.25,0.684,46.91428571428571,2.9166666666666665,0.25,0,1
714388158,F,Uneducated,Divorced,Unknown,Blue,very_low,36,2,36,3,2,1,14304.0,699,13605.0,0.549,4746,73,0.521,0.049,65.01369863013699,6.083333333333333,0.0833333333333333,0,0
771212508,F,Unknown,Single,Less than $40K,Blue,low,34,2,21,6,3,4,6131.0,1270,4861.0,0.913,2825,93,0.824,0.207,30.376344086021504,7.75,0.3333333333333333,1,0
719384433,F,High School,Divorced,Less than $40K,Blue,high,44,3,28,5,2,3,1877.0,1203,674.0,0.654,2581,57,0.781,0.641,45.280701754385966,4.75,0.25,0,1
789161358,F,Graduate,Married,Less than $40K,Blue,high,30,0,19,3,1,4,3213.0,2517,696.0,1.275,2666,46,1.0,0.783,57.95652173913044,3.8333333333333335,0.3333333333333333,0,0
779558733,F,Unknown,Married,Unknown,Silver,very_low,50,4,36,6,1,2,32156.0,1791,30365.0,0.906,1559,39,1.167,0.056,39.97435897435897,3.25,0.1666666666666666,0,0
715016508,F,High School,Married,$40K - $60K,Blue,very_low,42,3,36,1,3,4,4527.0,0,4527.0,0.801,2441,37,0.37,0.0,65.97297297297297,3.0833333333333335,0.3333333333333333,1,1
719547033,M,Unknown,Married,$80K - $120K,Blue,very_low,40,4,31,1,3,6,23502.0,0,23502.0,0.839,7957,60,0.875,0.0,132.61666666666667,5.0,0.5,1,1
708714108,F,High School,Single,Less than $40K,Silver,low,42,3,31,5,2,3,13441.0,2517,10924.0,0.734,1894,49,0.633,0.187,38.6530612244898,4.083333333333333,0.25,0,0
715611933,F,Doctorate,Married,Unknown,Blue,low,50,4,38,6,4,2,23692.0,2402,21290.0,0.942,3632,62,0.676,0.101,58.58064516129032,5.166666666666667,0.1666666666666666,1,0
719455083,F,Uneducated,Single,Less than $40K,Blue,medium,48,3,39,4,3,4,2991.0,1508,1483.0,0.703,3734,64,0.882,0.504,58.34375,5.333333333333333,0.3333333333333333,1,0
811532208,M,Graduate,Married,$40K - $60K,Silver,very_low,51,4,46,3,5,2,16277.0,1170,15107.0,0.95,3634,62,0.676,0.072,58.61290322580645,5.166666666666667,0.1666666666666666,1,0
719651358,F,Uneducated,Single,Unknown,Blue,very_low,46,4,33,3,3,3,24949.0,1749,23200.0,0.626,4092,77,0.54,0.07,53.142857142857146,6.416666666666667,0.25,1,0
715129983,F,Graduate,Divorced,Unknown,Blue,very_low,46,3,36,1,3,2,3515.0,0,3515.0,0.876,15079,116,0.841,0.0,129.99137931034485,9.666666666666666,0.1666666666666666,1,0
713732883,F,Uneducated,Single,Less than $40K,Blue,very_low,38,0,36,4,1,2,1679.0,0,1679.0,0.658,4771,81,0.761,0.0,58.901234567901234,6.75,0.1666666666666666,0,0
770662383,M,Graduate,Single,$40K - $60K,Blue,very_low,38,2,24,6,3,2,14632.0,1158,13474.0,0.501,1399,36,0.5,0.079,38.861111111111114,3.0,0.1666666666666666,1,0
710319108,F,High School,Married,Less than $40K,Blue,high,54,2,47,4,2,3,1804.0,1298,506.0,0.758,4542,73,0.921,0.72,62.21917808219178,6.083333333333333,0.25,0,0
720553158,F,Graduate,Single,Less than $40K,Blue,high,39,1,31,5,2,1,3390.0,2222,1168.0,0.768,5001,82,0.822,0.655,60.98780487804878,6.833333333333333,0.0833333333333333,0,0
710533233,F,Graduate,Married,Less than $40K,Blue,very_low,38,1,29,3,3,4,1438.3,0,1438.3,0.508,2139,47,0.567,0.0,45.51063829787234,3.9166666666666665,0.3333333333333333,1,1
714724908,F,Uneducated,Married,$40K - $60K,Blue,high,41,1,36,3,4,1,2235.0,1688,547.0,0.631,4633,79,0.795,0.755,58.64556962025316,6.583333333333333,0.0833333333333333,1,0
719745558,M,Graduate,Single,$60K - $80K,Blue,low,52,3,36,4,2,2,9137.0,1729,7408.0,0.974,4626,77,0.75,0.189,60.077922077922075,6.416666666666667,0.1666666666666666,0,0
721284258,M,Unknown,Married,$80K - $120K,Blue,medium,53,2,44,4,1,3,7181.0,2517,4664.0,0.545,1636,39,0.56,0.351,41.94871794871795,3.25,0.25,0,0
719219883,M,Uneducated,Married,$60K - $80K,Blue,very_low,47,2,36,4,1,2,9300.0,769,8531.0,0.68,3651,67,0.718,0.083,54.492537313432834,5.583333333333333,0.1666666666666666,0,0
708733983,F,Doctorate,Single,$40K - $60K,Blue,medium,50,1,36,6,3,2,5349.0,2391,2958.0,0.671,2122,46,0.394,0.447,46.130434782608695,3.8333333333333335,0.1666666666666666,1,1
711027183,M,College,Single,$40K - $60K,Blue,very_low,50,4,45,4,3,1,6943.0,600,6343.0,0.653,4946,80,0.739,0.086,61.825,6.666666666666667,0.0833333333333333,1,0
710569233,M,Unknown,Single,$80K - $120K,Blue,low,46,3,35,2,1,1,11814.0,1440,10374.0,0.798,9185,100,0.695,0.122,91.85,8.333333333333334,0.0833333333333333,0,0
811463283,M,Graduate,Single,$80K - $120K,Blue,very_low,54,0,42,3,1,1,22437.0,1389,21048.0,0.917,3283,50,1.273,0.062,65.66,4.166666666666667,0.0833333333333333,0,0
715415508,F,Graduate,Single,Unknown,Blue,low,42,4,36,3,3,3,9396.0,1870,7526.0,0.714,4301,71,0.651,0.199,60.57746478873239,5.916666666666667,0.25,1,0
719595708,F,High School,Married,Unknown,Blue,low,53,2,47,3,1,1,7469.0,1294,6175.0,0.869,15212,124,0.746,0.173,122.6774193548387,10.333333333333334,0.0833333333333333,0,0
718147233,F,High School,Married,$40K - $60K,Blue,medium,44,1,31,2,2,3,4553.0,1538,3015.0,0.514,4999,95,0.557,0.338,52.62105263157895,7.916666666666667,0.25,0,0
708480333,M,Unknown,Single,$40K - $60K,Blue,medium,65,0,36,5,2,3,2163.0,932,1231.0,1.127,2229,57,0.839,0.431,39.10526315789474,4.75,0.25,0,0
717146208,F,Graduate,Single,Less than $40K,Blue,medium,59,1,51,1,4,4,4257.0,2517,1740.0,0.703,2828,50,1.083,0.591,56.56,4.166666666666667,0.3333333333333333,1,1
807173358,F,Post-Graduate,Married,Less than $40K,Blue,low,56,0,51,4,2,3,3617.0,878,2739.0,0.777,5416,76,0.9,0.243,71.26315789473684,6.333333333333333,0.25,0,0
789365508,M,High School,Divorced,$40K - $60K,Blue,very_low,49,2,39,2,3,4,14839.0,512,14327.0,0.176,1453,26,0.13,0.035,55.88461538461539,2.1666666666666665,0.3333333333333333,1,1
718892283,M,Graduate,Married,$40K - $60K,Blue,very_low,43,2,34,3,2,1,4396.0,0,4396.0,0.592,4771,78,1.053,0.0,61.166666666666664,6.5,0.0833333333333333,0,0
712255458,M,High School,Single,$60K - $80K,Blue,low,37,3,36,3,1,5,8418.0,2051,6367.0,0.847,2879,63,0.703,0.244,45.698412698412696,5.25,0.4166666666666667,0,0
715220508,F,High School,Married,Less than $40K,Blue,high,31,0,22,4,2,1,3273.0,2517,756.0,1.465,2726,57,0.727,0.769,47.824561403508774,4.75,0.0833333333333333,0,0
712076358,M,High School,Single,$120K +,Blue,low,46,3,34,5,3,2,5155.0,868,4287.0,0.882,3535,57,1.111,0.168,62.01754385964912,4.75,0.1666666666666666,1,0
710997183,M,Unknown,Married,$60K - $80K,Gold,very_low,46,0,36,3,3,2,34516.0,1092,33424.0,0.737,1409,39,0.345,0.032,36.12820512820513,3.25,0.1666666666666666,1,0
720986958,F,Graduate,Divorced,$40K - $60K,Blue,medium,50,2,40,6,2,5,8307.0,2517,5790.0,1.743,2293,36,0.8,0.303,63.69444444444444,3.0,0.4166666666666667,0,0
710092683,M,College,Married,$80K - $120K,Blue,medium,38,2,30,2,3,2,3735.0,1421,2314.0,0.57,1837,47,0.741,0.38,39.08510638297872,3.9166666666666665,0.1666666666666666,1,0
810321933,M,High School,Unknown,$80K - $120K,Blue,very_low,35,3,30,5,3,3,11229.0,1054,10175.0,0.552,1898,36,1.571,0.094,52.72222222222222,3.0,0.25,1,0
806900508,F,High School,Married,Less than $40K,Blue,high,53,1,48,5,3,3,2036.0,1716,320.0,0.69,4161,75,0.744,0.843,55.48,6.25,0.25,1,0
712950783,F,Uneducated,Married,Less than $40K,Blue,very_low,48,4,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,46.1875,1.3333333333333333,0.25,0,1
827049558,M,Graduate,Unknown,$80K - $120K,Blue,medium,47,2,43,3,2,2,2158.0,1170,988.0,0.73,4421,89,0.679,0.542,49.674157303370784,7.416666666666667,0.1666666666666666,0,0
798473808,M,College,Married,$80K - $120K,Blue,very_low,48,3,42,3,3,0,7477.0,0,7477.0,0.511,1159,32,0.684,0.0,36.21875,2.6666666666666665,0.0,1,0
808967883,F,Unknown,Married,Less than $40K,Blue,high,48,4,43,1,1,0,2089.0,1262,827.0,0.886,5069,76,1.111,0.604,66.69736842105263,6.333333333333333,0.0,0,0
719917233,M,Post-Graduate,Married,$80K - $120K,Blue,very_low,49,3,36,3,3,2,13382.0,1159,12223.0,0.404,1828,45,0.5,0.087,40.62222222222222,3.75,0.1666666666666666,1,1
710955633,F,Doctorate,Single,Less than $40K,Blue,low,54,3,42,6,1,0,9256.0,1999,7257.0,0.812,1446,37,0.762,0.216,39.08108108108108,3.0833333333333335,0.0,0,0
772189308,F,College,Single,Less than $40K,Blue,high,59,1,48,5,2,0,2601.0,1888,713.0,0.773,4899,62,0.771,0.726,79.01612903225806,5.166666666666667,0.0,0,0
717267108,M,College,Single,$60K - $80K,Blue,very_low,37,1,26,6,3,2,15755.0,1410,14345.0,0.839,2061,61,0.649,0.089,33.78688524590164,5.083333333333333,0.1666666666666666,1,0
714013083,F,Graduate,Married,$40K - $60K,Blue,high,63,2,53,4,2,4,3067.0,1874,1193.0,0.791,1420,32,0.455,0.611,44.375,2.6666666666666665,0.3333333333333333,0,0
711676908,F,College,Married,Unknown,Blue,low,51,3,36,3,2,3,12605.0,1449,11156.0,0.703,1870,56,0.647,0.115,33.392857142857146,4.666666666666667,0.25,0,0
715779333,F,Graduate,Single,Less than $40K,Blue,very_low,45,3,36,5,2,3,4753.0,0,4753.0,0.856,3895,71,0.578,0.0,54.859154929577464,5.916666666666667,0.25,0,0
748326258,M,College,Married,$80K - $120K,Blue,low,48,3,41,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,36.170731707317074,3.4166666666666665,0.25,1,0
712281183,M,Graduate,Married,$120K +,Blue,very_low,55,4,36,4,2,2,24336.0,856,23480.0,0.459,1425,33,0.65,0.035,43.18181818181818,2.75,0.1666666666666666,0,0
716711433,M,High School,Married,$40K - $60K,Blue,very_low,48,5,39,3,3,1,7897.0,157,7740.0,0.699,2270,46,0.394,0.02,49.34782608695652,3.8333333333333335,0.0833333333333333,1,1
710284233,M,Uneducated,Married,$80K - $120K,Blue,very_low,33,4,36,5,3,4,1438.3,0,1438.3,0.98,2439,43,0.72,0.0,56.72093023255814,3.5833333333333335,0.3333333333333333,1,1
716815308,F,Uneducated,Married,Less than $40K,Blue,medium,44,2,36,4,2,5,4396.0,1489,2907.0,1.258,3942,69,0.816,0.339,57.130434782608695,5.75,0.4166666666666667,0,0
711505308,F,Graduate,Single,Less than $40K,Blue,high,59,1,52,5,3,3,2636.0,1619,1017.0,0.565,4727,83,0.627,0.614,56.95180722891566,6.916666666666667,0.25,1,0
717015333,M,Unknown,Divorced,$120K +,Blue,high,52,1,41,6,1,2,2717.0,1953,764.0,0.809,3974,70,0.556,0.719,56.77142857142857,5.833333333333333,0.1666666666666666,0,0
716559108,F,High School,Single,Less than $40K,Blue,high,47,1,36,6,2,3,2899.0,2418,481.0,0.575,4296,68,0.838,0.834,63.1764705882353,5.666666666666667,0.25,0,0
721049658,M,Graduate,Single,$80K - $120K,Blue,very_low,53,3,34,6,3,0,2506.0,0,2506.0,0.598,1687,62,0.59,0.0,27.20967741935484,5.166666666666667,0.0,1,0
709810458,F,Unknown,Single,Less than $40K,Blue,medium,56,0,44,3,2,0,1579.0,768,811.0,0.888,4241,72,0.946,0.486,58.90277777777778,6.0,0.0,0,0
717461283,F,Graduate,Single,Unknown,Blue,low,38,2,24,3,2,3,2214.0,570,1644.0,0.688,2066,45,0.25,0.257,45.91111111111111,3.75,0.25,0,1
771099183,F,Graduate,Single,Less than $40K,Blue,low,37,2,24,5,2,3,8444.0,1945,6499.0,0.703,2497,74,0.609,0.23,33.74324324324324,6.166666666666667,0.25,0,0
708162558,F,Uneducated,Married,Unknown,Blue,high,64,0,54,6,1,2,3250.0,1992,1258.0,0.715,1355,36,0.565,0.613,37.638888888888886,3.0,0.1666666666666666,0,0
719934783,M,Doctorate,Married,$80K - $120K,Blue,low,43,3,27,4,2,2,3676.0,673,3003.0,0.629,14651,105,0.78,0.183,139.53333333333333,8.75,0.1666666666666666,0,0
788675658,F,Unknown,Single,Less than $40K,Blue,medium,39,2,29,6,2,4,1923.0,845,1078.0,0.587,1670,37,0.682,0.439,45.13513513513514,3.0833333333333335,0.3333333333333333,0,0
708980283,M,High School,Married,$80K - $120K,Blue,high,34,3,23,5,1,4,4185.0,2517,1668.0,0.861,2179,55,0.774,0.601,39.61818181818182,4.583333333333333,0.3333333333333333,0,0
716721483,M,Uneducated,Single,$40K - $60K,Blue,low,59,0,52,1,2,2,14458.0,2017,12441.0,0.99,8696,72,0.895,0.14,120.77777777777776,6.0,0.1666666666666666,0,1
720848733,M,High School,Married,$80K - $120K,Blue,very_low,38,1,24,4,3,2,13363.0,1230,12133.0,0.688,1815,33,0.435,0.092,55.0,2.75,0.1666666666666666,1,0
713634108,F,Graduate,Single,Unknown,Blue,medium,45,3,36,1,2,2,4348.0,1830,2518.0,1.036,4293,66,0.692,0.421,65.04545454545455,5.5,0.1666666666666666,0,0
708692583,F,High School,Single,Less than $40K,Blue,low,44,2,31,3,3,3,1506.0,168,1338.0,0.671,2312,44,0.467,0.112,52.54545454545455,3.6666666666666665,0.25,1,1
709769283,F,Unknown,Divorced,Unknown,Blue,very_low,36,4,16,6,3,3,8513.0,0,8513.0,0.631,4162,70,1.0,0.0,59.457142857142856,5.833333333333333,0.25,1,0
719070108,M,Graduate,Married,$80K - $120K,Silver,very_low,44,2,35,4,1,3,34516.0,1726,32790.0,0.867,1729,52,0.677,0.05,33.25,4.333333333333333,0.25,0,0
709045683,F,Uneducated,Married,Unknown,Blue,very_low,42,3,30,3,2,1,3549.0,0,3549.0,0.584,3921,63,0.8,0.0,62.23809523809524,5.25,0.0833333333333333,0,0
714899283,F,Unknown,Married,Less than $40K,Blue,medium,46,2,36,5,2,3,5258.0,1994,3264.0,0.725,3972,73,0.587,0.379,54.41095890410959,6.083333333333333,0.25,0,0
709688883,M,High School,Unknown,$80K - $120K,Blue,very_low,45,3,36,4,3,2,3845.0,0,3845.0,0.595,2174,39,0.393,0.0,55.743589743589745,3.25,0.1666666666666666,1,1
709616958,M,High School,Single,$60K - $80K,Silver,very_low,38,2,30,4,3,4,26556.0,1583,24973.0,0.694,3168,73,0.738,0.06,43.397260273972606,6.083333333333333,0.3333333333333333,1,0
785285883,F,Graduate,Single,Less than $40K,Blue,very_low,49,3,43,6,3,4,1675.0,0,1675.0,0.76,2622,53,0.71,0.0,49.471698113207545,4.416666666666667,0.3333333333333333,1,1
771922008,F,Unknown,Single,Less than $40K,Blue,medium,57,2,46,5,2,2,5443.0,1889,3554.0,0.421,4416,64,0.6,0.347,69.0,5.333333333333333,0.1666666666666666,0,0
820044333,M,College,Divorced,$40K - $60K,Blue,high,39,3,34,3,3,2,2503.0,2185,318.0,0.5,4157,58,0.758,0.873,71.67241379310344,4.833333333333333,0.1666666666666666,1,0
715581633,F,Unknown,Married,$40K - $60K,Blue,very_low,53,3,45,4,3,1,1972.0,0,1972.0,0.761,5085,73,0.587,0.0,69.65753424657534,6.083333333333333,0.0833333333333333,1,0
772491333,F,Post-Graduate,Married,Less than $40K,Blue,medium,31,1,21,2,1,2,5342.0,2005,3337.0,0.682,14738,94,0.709,0.375,156.7872340425532,7.833333333333333,0.1666666666666666,0,0
801366783,F,College,Single,Less than $40K,Blue,medium,51,1,45,3,3,2,4860.0,1772,3088.0,0.561,4329,80,0.86,0.365,54.1125,6.666666666666667,0.1666666666666666,1,0
717268458,M,Graduate,Married,$60K - $80K,Blue,medium,61,0,49,4,3,4,3352.0,1713,1639.0,0.657,1952,50,0.667,0.511,39.04,4.166666666666667,0.3333333333333333,1,0
713594883,F,Uneducated,Single,Unknown,Blue,medium,44,2,32,5,3,3,1486.0,849,637.0,0.621,2380,43,0.87,0.571,55.34883720930232,3.5833333333333335,0.25,1,1
806392908,F,High School,Single,Unknown,Blue,medium,52,4,47,6,2,3,7469.0,2338,5131.0,0.441,1212,33,0.32,0.313,36.72727272727273,2.75,0.25,0,0
756383283,F,College,Married,Less than $40K,Blue,medium,38,3,31,3,1,3,5523.0,2517,3006.0,0.72,4170,80,0.739,0.456,52.125,6.666666666666667,0.25,0,0
770190258,F,Graduate,Married,Less than $40K,Blue,very_low,49,3,43,2,1,1,7037.0,0,7037.0,0.752,7678,93,0.691,0.0,82.55913978494624,7.75,0.0833333333333333,0,0
797495958,F,Unknown,Unknown,$40K - $60K,Blue,very_low,42,3,36,3,2,2,3015.0,0,3015.0,0.927,4277,80,0.951,0.0,53.4625,6.666666666666667,0.1666666666666666,0,0
719034183,F,Graduate,Single,Less than $40K,Blue,high,46,3,38,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878,63.83720930232558,7.166666666666667,0.25,0,0
771032658,M,Unknown,Married,$80K - $120K,Blue,low,54,3,41,3,3,2,10448.0,1569,8879.0,0.482,1604,39,0.444,0.15,41.12820512820513,3.25,0.1666666666666666,1,0
807600633,F,Doctorate,Divorced,Unknown,Blue,very_low,44,2,39,6,4,1,9856.0,671,9185.0,0.662,5408,83,0.729,0.068,65.1566265060241,6.916666666666667,0.0833333333333333,1,0
714303483,M,College,Married,$40K - $60K,Gold,medium,40,2,31,1,2,1,3735.0,1474,2261.0,0.798,15039,130,0.757,0.395,115.68461538461538,10.833333333333334,0.0833333333333333,0,0
713312208,M,High School,Married,$40K - $60K,Blue,very_low,53,1,43,1,2,3,3146.0,0,3146.0,0.414,1868,38,0.31,0.0,49.1578947368421,3.1666666666666665,0.25,0,1
710944608,M,Graduate,Unknown,$80K - $120K,Blue,low,39,3,31,6,2,4,8434.0,2222,6212.0,0.691,1414,27,0.929,0.263,52.370370370370374,2.25,0.3333333333333333,0,0
715357308,M,Graduate,Married,$60K - $80K,Blue,medium,44,2,36,3,1,2,4141.0,1424,2717.0,0.574,3512,65,0.477,0.344,54.03076923076923,5.416666666666667,0.1666666666666666,0,0
779998083,M,High School,Married,$40K - $60K,Blue,low,33,3,23,1,2,3,6392.0,1429,4963.0,0.682,4069,66,0.737,0.224,61.65151515151515,5.5,0.25,0,0
720085233,F,Doctorate,Divorced,Unknown,Blue,low,51,2,40,6,3,4,8930.0,2517,6413.0,0.661,2167,38,0.357,0.282,57.026315789473685,3.1666666666666665,0.3333333333333333,1,1
714778833,F,College,Single,Unknown,Blue,very_low,49,3,43,4,4,0,23032.0,1960,21072.0,0.619,1289,22,1.0,0.085,58.59090909090909,1.8333333333333333,0.0,1,0
787231233,M,Post-Graduate,Single,$80K - $120K,Silver,very_low,34,5,28,3,3,2,34516.0,1731,32785.0,0.605,2421,63,0.575,0.05,38.42857142857143,5.25,0.1666666666666666,1,0
763681908,F,Unknown,Married,Less than $40K,Blue,low,34,3,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159,72.74358974358974,6.5,0.0833333333333333,0,0
720389283,F,Unknown,Married,Less than $40K,Blue,medium,58,1,46,6,3,3,3035.0,1779,1256.0,0.851,4999,83,0.93,0.586,60.2289156626506,6.916666666666667,0.25,1,0
778401033,M,High School,Married,$60K - $80K,Blue,low,32,0,13,3,3,4,14308.0,1889,12419.0,1.053,1659,39,1.167,0.132,42.53846153846154,3.25,0.3333333333333333,1,0
779134458,F,Doctorate,Single,Less than $40K,Blue,medium,33,1,15,1,1,3,3709.0,1180,2529.0,0.645,8130,74,0.897,0.318,109.86486486486488,6.166666666666667,0.25,0,1
758408883,F,Graduate,Unknown,$40K - $60K,Blue,low,37,1,30,5,3,4,13355.0,1631,11724.0,1.113,1921,37,0.85,0.122,51.91891891891892,3.0833333333333335,0.3333333333333333,1,0
772076208,M,College,Single,$80K - $120K,Blue,very_low,58,4,47,6,3,0,26108.0,1146,24962.0,0.476,3677,70,0.892,0.044,52.52857142857143,5.833333333333333,0.0,1,0
715649358,M,College,Married,$60K - $80K,Blue,very_low,39,2,26,1,2,2,3879.0,0,3879.0,0.928,7786,81,0.929,0.0,96.12345679012346,6.75,0.1666666666666666,0,1
804663258,M,High School,Married,$80K - $120K,Blue,low,54,2,49,3,1,4,14015.0,2065,11950.0,0.704,1903,49,0.633,0.147,38.83673469387755,4.083333333333333,0.3333333333333333,0,0
717983058,F,Graduate,Married,$40K - $60K,Blue,medium,41,3,29,5,1,3,1982.0,1068,914.0,0.881,3058,58,0.871,0.539,52.72413793103448,4.833333333333333,0.25,0,0
826548708,M,Graduate,Single,$80K - $120K,Blue,low,50,2,46,2,3,2,5965.0,622,5343.0,0.728,4637,91,0.655,0.104,50.95604395604395,7.583333333333333,0.1666666666666666,1,0
717953283,M,Graduate,Married,$60K - $80K,Blue,medium,41,3,31,5,2,2,2122.0,1189,933.0,0.398,4379,45,1.143,0.56,97.31111111111112,3.75,0.1666666666666666,0,0
799468083,M,Graduate,Married,$40K - $60K,Blue,very_low,51,2,45,2,2,2,11467.0,1146,10321.0,1.018,14373,97,0.764,0.1,148.17525773195877,8.083333333333334,0.1666666666666666,0,0
713375658,M,Graduate,Divorced,$40K - $60K,Blue,very_low,37,2,17,6,3,3,3176.0,0,3176.0,0.652,2298,67,0.457,0.0,34.298507462686565,5.583333333333333,0.25,1,0
710518308,F,Doctorate,Married,Less than $40K,Blue,very_low,54,2,35,1,4,2,1685.0,0,1685.0,0.457,4155,85,0.667,0.0,48.88235294117647,7.083333333333333,0.1666666666666666,1,0
771894558,M,High School,Single,$80K - $120K,Blue,low,50,3,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,65.04,2.0833333333333335,0.3333333333333333,0,0
789973308,M,College,Single,$60K - $80K,Blue,very_low,44,1,35,3,3,3,24312.0,1932,22380.0,1.312,1341,24,1.182,0.079,55.875,2.0,0.25,1,0
714473658,M,Graduate,Single,$40K - $60K,Blue,low,42,3,30,6,2,2,8960.0,1054,7906.0,0.414,1488,26,0.368,0.118,57.23076923076923,2.1666666666666665,0.1666666666666666,0,0
709959858,F,Graduate,Single,Less than $40K,Blue,very_low,43,4,32,6,3,4,4341.0,0,4341.0,0.613,3825,63,0.537,0.0,60.714285714285715,5.25,0.3333333333333333,1,0
712767858,F,College,Single,$40K - $60K,Blue,high,42,0,30,5,2,3,1438.3,1223,215.3,0.491,2181,43,0.593,0.85,50.72093023255814,3.5833333333333335,0.25,0,1
713560758,F,Uneducated,Married,Less than $40K,Blue,high,54,1,42,2,2,3,3181.0,2087,1094.0,0.752,13392,92,0.736,0.656,145.56521739130434,7.666666666666667,0.25,0,0
720196158,M,Unknown,Single,$60K - $80K,Blue,very_low,48,3,40,6,3,3,4476.0,0,4476.0,0.683,3350,67,0.634,0.0,50.0,5.583333333333333,0.25,1,0
716850558,M,Graduate,Unknown,$60K - $80K,Gold,very_low,48,4,32,5,1,3,34516.0,1285,33231.0,0.654,15279,122,0.649,0.037,125.2377049180328,10.166666666666666,0.25,0,0
820584408,F,Graduate,Single,Less than $40K,Blue,medium,49,3,44,3,3,2,4364.0,1507,2857.0,1.05,1392,38,1.375,0.345,36.63157894736842,3.1666666666666665,0.1666666666666666,1,0
708877458,F,Uneducated,Married,Unknown,Blue,very_low,50,3,34,2,3,3,11343.0,0,11343.0,0.709,8027,94,0.679,0.0,85.3936170212766,7.833333333333333,0.25,1,0
717297708,F,Graduate,Single,Unknown,Blue,high,47,1,37,6,3,3,2441.0,1672,769.0,0.893,4439,74,0.682,0.685,59.98648648648648,6.166666666666667,0.25,1,0
770278833,M,Unknown,Married,$120K +,Blue,very_low,43,4,37,3,1,3,20695.0,1250,19445.0,0.605,3924,82,0.783,0.06,47.85365853658536,6.833333333333333,0.25,0,0
713333433,M,Uneducated,Unknown,$60K - $80K,Blue,very_low,49,3,41,3,4,4,18075.0,0,18075.0,0.531,1477,30,0.5,0.0,49.233333333333334,2.5,0.3333333333333333,1,1
816378033,M,Uneducated,Single,$80K - $120K,Gold,very_low,46,4,41,6,3,2,34516.0,1104,33412.0,0.591,1989,47,0.741,0.032,42.319148936170215,3.9166666666666665,0.1666666666666666,1,1
